"time","blh_m"
2024-06-12 10:52:42.145086,2901.63
2024-06-12 11:12:42.075049,2801.63
2024-06-12 11:32:42.271034,NA
2024-06-12 11:52:42.191089,151.63
2024-06-12 12:12:42.167059,NA
2024-06-12 12:32:42.115067,2551.63
2024-06-12 12:52:42.04507,2501.63
2024-06-12 13:12:42.236045,2401.63
2024-06-12 13:32:42.19729,2401.63
2024-06-12 13:52:42.108031,NA
2024-06-12 14:12:42.122786,NA
2024-06-12 14:32:42.124052,NA
2024-06-12 14:52:42.110029,151.63
2024-06-12 15:12:42.120057,2951.63
2024-06-12 15:32:42.090092,3001.63
2024-06-12 15:52:42.015046,3001.63
2024-06-12 16:12:42.239053,3301.63
2024-06-12 16:32:42.217084,3351.63
2024-06-12 16:52:42.23038,3301.63
2024-06-12 17:12:42.172484,3301.63
2024-06-12 17:32:42.139954,3051.63
2024-06-12 17:52:42.086302,2951.63
2024-06-12 18:12:42.019293,2951.63
2024-06-12 18:32:42.26409,2951.63
2024-06-12 18:52:42.203176,3351.63
2024-06-12 19:12:42.152059,2851.63
2024-06-12 19:32:42.122134,3201.63
2024-06-12 19:52:42.071017,3151.63
2024-06-12 20:12:42.248142,5251.63
2024-06-12 20:32:42.174092,5101.63
2024-06-12 20:52:42.104075,5451.63
2024-06-12 21:12:42.019091,5651.63
2024-06-12 21:32:42.001156,5601.63
2024-06-12 21:52:42.22806,5751.63
2024-06-12 22:12:42.003095,5851.63
2024-06-12 22:32:42.206111,5201.63
2024-06-12 22:52:42.0871,6151.63
2024-06-12 23:12:42.025049,4051.63
2024-06-12 23:32:42.204136,3451.63
2024-06-12 23:52:42.12909,NA
2024-06-13 00:12:42.17413,3251.63
2024-06-13 00:32:42.074099,3001.63
2024-06-13 00:52:42.015126,3451.63
2024-06-13 01:12:42.241155,3201.63
2024-06-13 01:32:42.239072,3401.63
2024-06-13 01:52:42.200487,3001.63
2024-06-13 02:12:42.229212,NA
2024-06-13 02:32:42.195073,NA
2024-06-13 02:52:42.088444,1051.63
2024-06-13 03:12:42.330094,1451.63
2024-06-13 03:32:42.104063,3601.63
2024-06-13 03:52:42.05715,401.63
2024-06-13 04:12:42.223301,251.63
2024-06-13 04:32:42.238358,201.63
2024-06-13 04:52:42.142431,251.63
2024-06-13 05:12:42.134554,2151.63
2024-06-13 05:32:42.131938,NA
2024-06-13 05:52:42.149508,NA
2024-06-13 06:12:42.096118,1251.63
2024-06-13 06:32:42.037165,1101.63
2024-06-13 06:52:42.29708,1201.63
2024-06-13 07:12:42.181087,1551.63
2024-06-13 07:32:42.176127,NA
2024-06-13 07:52:42.085189,401.63
2024-06-13 08:12:42.075512,401.63
2024-06-13 08:32:42.369323,NA
2024-06-13 08:52:42.178054,401.63
2024-06-13 09:12:42.144015,451.63
2024-06-13 09:32:42.154093,151.63
2024-06-13 09:52:42.085082,401.63
2024-06-13 10:12:42.093167,551.63
2024-06-13 10:32:42.408011,501.63
2024-06-13 10:52:42.13884,451.63
2024-06-13 11:12:42.179052,351.63
2024-06-13 11:32:42.126084,401.63
2024-06-13 11:52:42.140677,401.63
2024-06-13 12:12:42.107705,551.63
2024-06-13 12:32:42.087819,2201.63
2024-06-13 12:52:42.268645,NA
2024-06-13 13:12:42.025586,NA
2024-06-13 13:32:42.3561,NA
2024-06-13 13:52:42.129113,NA
2024-06-13 14:12:42.039101,NA
2024-06-13 14:32:42.006099,NA
2024-06-13 14:52:42.215501,201.63
2024-06-13 15:12:42.169845,301.63
2024-06-13 15:32:42.168657,3101.63
2024-06-13 15:52:42.178855,3451.63
2024-06-13 16:12:42.150781,3451.63
2024-06-13 16:32:42.097079,3351.63
2024-06-13 16:52:42.093065,3351.63
2024-06-13 17:12:42.411227,501.63
2024-06-13 17:32:42.204076,3401.63
2024-06-13 17:52:42.167291,3351.63
2024-06-13 18:12:42.179692,3401.63
2024-06-13 18:32:42.197112,3201.63
2024-06-13 18:52:42.194013,3601.63
2024-06-13 19:12:42.178341,3751.63
2024-06-13 19:32:42.20943,3601.63
2024-06-13 19:52:42.205124,901.63
2024-06-13 20:12:42.16849,3751.63
2024-06-13 20:32:42.139401,3601.63
2024-06-13 20:52:42.169524,4201.63
2024-06-13 21:12:42.162583,3451.63
2024-06-13 21:32:42.18304,5551.63
2024-06-13 21:52:42.191086,5851.63
2024-06-13 22:12:42.135151,5301.63
2024-06-13 22:32:42.091064,4351.63
2024-06-13 22:52:42.009088,4201.63
2024-06-13 23:12:42.21506,4351.63
2024-06-13 23:32:42.245646,4101.63
2024-06-13 23:52:42.214163,3801.63
2024-06-14 00:12:42.012533,4001.63
2024-06-14 00:32:42.238995,4001.63
2024-06-14 00:52:42.233743,3951.63
2024-06-14 01:12:42.158617,4601.63
2024-06-14 01:32:42.185954,1601.63
2024-06-14 01:52:42.283619,1701.63
2024-06-14 02:12:42.06659,NA
2024-06-14 02:32:42.32908,101.63
2024-06-14 02:52:42.030106,NA
2024-06-14 03:12:42.209756,NA
2024-06-14 03:32:42.167178,851.63
2024-06-14 03:52:42.166825,101.63
2024-06-14 04:12:42.182254,NA
2024-06-14 04:32:42.218362,1301.63
2024-06-14 04:52:42.191072,NA
2024-06-14 05:12:42.169426,NA
2024-06-14 05:32:42.041071,NA
2024-06-14 05:52:42.226162,NA
2024-06-14 06:12:42.232076,101.63
2024-06-14 06:32:42.277105,NA
2024-06-14 06:52:42.192645,NA
2024-06-14 07:12:42.182012,NA
2024-06-14 07:32:42.180965,201.63
2024-06-14 07:52:42.136426,1151.63
2024-06-14 08:12:42.212596,NA
2024-06-14 08:32:42.267262,NA
2024-06-14 08:52:42.078296,NA
2024-06-14 09:12:42.359212,NA
2024-06-14 09:32:42.122962,NA
2024-06-14 09:52:42.132486,NA
2024-06-14 10:12:42.049585,NA
2024-06-14 10:32:42.231106,NA
2024-06-14 10:52:42.15621,NA
2024-06-14 11:12:42.14418,NA
2024-06-14 11:32:42.124263,NA
2024-06-14 11:52:42.076787,NA
2024-06-14 12:12:42.263206,NA
2024-06-14 12:32:42.225225,201.63
2024-06-14 12:52:42.20223,151.63
2024-06-14 13:12:42.030987,151.63
2024-06-14 13:32:42.246143,301.63
2024-06-14 13:52:42.039092,301.63
2024-06-14 14:12:42.259055,201.63
2024-06-14 14:32:42.237379,301.63
2024-06-14 14:52:42.255191,501.63
2024-06-14 15:12:42.044247,601.63
2024-06-14 15:32:42.247051,451.63
2024-06-14 15:52:42.173635,151.63
2024-06-14 16:12:42.215687,601.63
2024-06-14 16:32:42.004271,351.63
2024-06-14 16:52:42.212044,4151.63
2024-06-14 17:12:42.100014,901.63
2024-06-14 17:32:42.389591,1001.63
2024-06-14 17:52:42.067503,801.63
2024-06-14 18:12:42.315137,751.63
2024-06-14 18:32:42.247122,851.63
2024-06-14 18:52:42.263063,751.63
2024-06-14 19:12:42.201123,NA
2024-06-14 19:32:42.223109,NA
2024-06-14 19:52:42.208131,3701.63
2024-06-14 20:12:42.174807,5551.63
2024-06-14 20:32:42.102396,3501.63
2024-06-14 20:52:42.109456,3001.63
2024-06-14 21:12:42.141772,3551.63
2024-06-14 21:32:42.166193,3301.63
2024-06-14 21:52:41.982256,251.63
2024-06-14 22:12:42.222698,701.63
2024-06-14 22:32:42.238931,951.63
2024-06-14 22:52:42.227604,851.63
2024-06-14 23:12:42.042842,501.63
2024-06-14 23:32:42.37051,351.63
2024-06-14 23:52:42.072402,NA
2024-06-15 00:12:42.28983,401.63
2024-06-15 00:32:42.086622,101.63
2024-06-15 00:52:42.360477,NA
2024-06-15 01:12:42.106112,NA
2024-06-15 01:32:42.20434,NA
2024-06-15 01:52:42.146112,NA
2024-06-15 02:12:42.164125,NA
2024-06-15 02:32:42.274433,NA
2024-06-15 02:52:29.696005,NA
2024-06-15 03:12:42.09301,201.63
2024-06-15 03:32:42.220015,NA
2024-06-15 03:52:42.087003,151.63
2024-06-15 04:12:42.00902,251.63
2024-06-15 04:32:42.211009,3701.63
2024-06-15 04:52:42.136003,3701.63
2024-06-15 05:12:42.119567,451.63
2024-06-15 05:32:42.066026,3351.63
2024-06-15 05:52:42.01701,NA
2024-06-15 06:12:42.208931,NA
2024-06-15 06:32:42.162009,NA
2024-06-15 06:52:42.10202,NA
2024-06-15 07:12:42.036569,NA
2024-06-15 07:32:42.241999,NA
2024-06-15 07:52:42.166027,NA
2024-06-15 08:12:42.085017,NA
2024-06-15 08:32:42.047015,NA
2024-06-15 08:52:42.237015,NA
2024-06-15 09:12:42.247012,NA
2024-06-15 09:32:42.177016,351.63
2024-06-15 09:52:42.088019,351.63
2024-06-15 10:12:42.242,NA
2024-06-15 10:32:42.226036,NA
2024-06-15 10:52:42.199934,NA
2024-06-15 11:12:42.13902,NA
2024-06-15 11:32:42.099037,NA
2024-06-15 11:52:42.249005,NA
2024-06-15 12:12:42.172028,NA
2024-06-15 12:32:42.120015,NA
2024-06-15 12:52:42.047021,NA
2024-06-15 13:12:42.201042,201.63
2024-06-15 13:32:42.199261,NA
2024-06-15 13:52:42.157005,1301.63
2024-06-15 14:12:42.096031,NA
2024-06-15 14:32:42.025028,NA
2024-06-15 14:52:42.214998,101.63
2024-06-15 15:12:42.176363,151.63
2024-06-15 15:32:42.120206,NA
2024-06-15 15:52:42.052131,201.63
2024-06-15 16:12:42.22304,201.63
2024-06-15 16:32:42.146958,201.63
2024-06-15 16:52:42.114006,4501.63
2024-06-15 17:12:42.059016,4601.63
2024-06-15 17:32:42.278014,4401.63
2024-06-15 17:52:42.213922,4601.63
2024-06-15 18:12:42.189026,4601.63
2024-06-15 18:32:42.16401,4201.63
2024-06-15 18:52:42.098006,5201.63
2024-06-15 19:12:42.005017,3301.63
2024-06-15 19:32:42.168593,3551.63
2024-06-15 19:52:42.096002,4101.63
2024-06-15 20:12:42.287017,5201.63
2024-06-15 20:32:42.233013,5701.63
2024-06-15 20:52:42.207172,4351.63
2024-06-15 21:12:42.174029,4901.63
2024-06-15 21:32:42.130053,5251.63
2024-06-15 21:52:42.214009,4101.63
2024-06-15 22:12:42.226188,6001.63
2024-06-15 22:32:42.215012,5751.63
2024-06-15 22:52:42.272072,5401.63
2024-06-15 23:12:42.218018,4701.63
2024-06-15 23:32:42.226395,101.63
2024-06-15 23:52:42.196189,251.63
2024-06-16 00:12:42.149035,4351.63
2024-06-16 00:32:42.130033,2651.63
2024-06-16 00:52:42.04003,2501.63
2024-06-16 01:12:42.259008,701.63
2024-06-16 01:32:42.154049,2851.63
2024-06-16 01:52:42.136014,701.63
2024-06-16 02:12:42.175783,751.63
2024-06-16 02:32:42.141352,701.63
2024-06-16 02:52:42.122049,1801.63
2024-06-16 03:12:42.066033,3551.63
2024-06-16 03:32:42.276069,NA
2024-06-16 03:52:42.192082,NA
2024-06-16 04:12:42.085101,201.63
2024-06-16 04:32:42.20606,201.63
2024-06-16 04:52:42.21305,NA
2024-06-16 05:12:42.162033,3451.63
2024-06-16 05:32:42.185055,301.63
2024-06-16 05:52:42.099066,301.63
2024-06-16 06:12:42.013107,3351.63
2024-06-16 06:32:42.21408,3651.63
2024-06-16 06:52:42.151285,NA
2024-06-16 07:12:42.139073,NA
2024-06-16 07:32:42.081066,NA
2024-06-16 07:52:42.268089,NA
2024-06-16 08:12:42.020412,NA
2024-06-16 08:32:42.343594,NA
2024-06-16 08:52:42.0411,3501.63
2024-06-16 09:12:42.35711,1901.63
2024-06-16 09:32:42.062069,2501.63
2024-06-16 09:52:42.238118,2951.63
2024-06-16 10:12:42.15404,2051.63
2024-06-16 10:32:42.102068,1851.63
2024-06-16 10:52:42.065082,NA
2024-06-16 11:12:42.043989,NA
2024-06-16 11:32:42.246592,NA
2024-06-16 11:52:42.199307,NA
2024-06-16 12:12:42.133173,NA
2024-06-16 12:32:42.115077,NA
2024-06-16 12:52:42.035072,NA
2024-06-16 13:12:42.186126,151.63
2024-06-16 13:32:42.141064,NA
2024-06-16 13:52:42.085058,NA
2024-06-16 14:12:42.269094,NA
2024-06-16 14:32:42.216075,301.63
2024-06-16 14:52:42.137116,251.63
2024-06-16 15:12:42.14308,3001.63
2024-06-16 15:32:42.076111,3451.63
2024-06-16 15:52:42.286358,3601.63
2024-06-16 16:12:42.084598,1101.63
2024-06-16 16:32:42.32855,851.63
2024-06-16 16:52:42.042079,4051.63
2024-06-16 17:12:42.237048,1101.63
2024-06-16 17:32:42.204066,1151.63
2024-06-16 17:52:42.128034,1151.63
2024-06-16 18:12:42.075116,1251.63
2024-06-16 18:32:42.01908,1101.63
2024-06-16 18:52:42.156043,901.63
2024-06-16 19:12:42.11608,4951.63
2024-06-16 19:32:42.008375,851.63
2024-06-16 19:52:42.254067,651.63
2024-06-16 20:12:42.159076,5601.63
2024-06-16 20:32:42.065493,1151.63
2024-06-16 20:52:42.268276,2451.63
2024-06-16 21:12:42.187085,3351.63
2024-06-16 21:32:42.066073,1201.63
2024-06-16 21:52:42.235071,951.63
2024-06-16 22:12:42.146084,651.63
2024-06-16 22:32:42.121078,951.63
2024-06-16 22:52:42.051091,901.63
2024-06-16 23:12:42.240075,951.63
2024-06-16 23:32:42.156077,NA
2024-06-16 23:52:42.153089,NA
2024-06-17 00:12:42.076092,301.63
2024-06-17 00:32:42.258065,NA
2024-06-17 00:52:42.145089,NA
2024-06-17 01:12:42.069088,701.63
2024-06-17 01:32:42.288086,951.63
2024-06-17 01:52:42.089082,351.63
2024-06-17 02:12:42.260031,1551.63
2024-06-17 02:32:42.207043,NA
2024-06-17 02:52:42.101168,NA
2024-06-17 03:12:42.058047,451.63
2024-06-17 03:32:42.089106,851.63
2024-06-17 03:52:42.283099,NA
2024-06-17 04:12:42.15914,NA
2024-06-17 04:32:42.135109,NA
2024-06-17 04:52:42.092089,251.63
2024-06-17 05:12:42.080058,NA
2024-06-17 05:32:42.328014,NA
2024-06-17 05:52:42.226072,401.63
2024-06-17 06:12:42.094096,NA
2024-06-17 06:32:42.336087,NA
2024-06-17 06:52:42.057069,NA
2024-06-17 07:12:42.321098,NA
2024-06-17 07:32:42.076097,NA
2024-06-17 07:52:42.302096,NA
2024-06-17 08:12:42.188174,NA
2024-06-17 08:32:42.11506,NA
2024-06-17 08:52:42.176294,NA
2024-06-17 09:12:42.113106,NA
2024-06-17 09:32:42.11731,NA
2024-06-17 09:52:42.175053,NA
2024-06-17 10:12:42.158114,NA
2024-06-17 10:32:42.141094,NA
2024-06-17 10:52:42.097108,NA
2024-06-17 11:12:42.086214,NA
2024-06-17 11:32:42.311066,NA
2024-06-17 11:52:42.093122,NA
2024-06-17 12:12:42.301095,NA
2024-06-17 12:32:42.20707,NA
2024-06-17 12:52:42.085082,501.63
2024-06-17 13:12:42.274116,351.63
2024-06-17 13:32:42.018081,NA
2024-06-17 13:52:42.220071,301.63
2024-06-17 14:12:42.108101,701.63
2024-06-17 14:32:42.040045,301.63
2024-06-17 14:52:42.249065,201.63
2024-06-17 15:12:42.21209,201.63
2024-06-17 15:32:42.184066,NA
2024-06-17 15:52:42.127105,751.63
2024-06-17 16:12:42.0211,801.63
2024-06-17 16:32:42.210365,851.63
2024-06-17 16:52:42.191082,1101.63
2024-06-17 17:12:42.163109,1251.63
2024-06-17 17:32:42.109115,851.63
2024-06-17 17:52:42.092126,3201.63
2024-06-17 18:12:42.268919,601.63
2024-06-17 18:32:42.019201,4901.63
2024-06-17 18:52:42.284346,4451.63
2024-06-17 19:12:42.247099,4951.63
2024-06-17 19:32:42.204703,4751.63
2024-06-17 19:52:42.084636,4501.63
2024-06-17 20:12:42.217575,5501.63
2024-06-17 20:32:42.288103,5601.63
2024-06-17 20:52:42.002134,5651.63
2024-06-17 21:12:42.226101,5901.63
2024-06-17 21:32:42.154113,701.63
2024-06-17 21:52:42.122126,NA
2024-06-17 22:12:42.047935,401.63
2024-06-17 22:32:42.02309,501.63
2024-06-17 22:52:42.160073,NA
2024-06-17 23:12:42.179072,501.63
2024-06-17 23:32:42.116096,451.63
2024-06-17 23:52:42.095827,651.63
2024-06-18 00:12:42.042095,5651.63
2024-06-18 00:32:42.302543,3951.63
2024-06-18 00:52:42.140312,5801.63
2024-06-18 01:12:42.096366,251.63
2024-06-18 01:32:42.077063,NA
2024-06-18 01:52:42.362184,NA
2024-06-18 02:12:42.051171,NA
2024-06-18 02:32:42.295184,NA
2024-06-18 02:52:42.168056,NA
2024-06-18 03:12:42.12407,4651.63
2024-06-18 03:32:42.091088,4401.63
2024-06-18 03:52:42.331168,1651.63
2024-06-18 04:12:42.234195,3751.63
2024-06-18 04:32:42.007077,2201.63
2024-06-18 04:52:42.216067,451.63
2024-06-18 05:12:42.124053,401.63
2024-06-18 05:32:42.094108,401.63
2024-06-18 05:52:42.37416,NA
2024-06-18 06:12:42.122078,3351.63
2024-06-18 06:32:42.028223,3351.63
2024-06-18 06:52:42.005591,3551.63
2024-06-18 07:12:42.230875,NA
2024-06-18 07:32:42.187684,NA
2024-06-18 07:52:42.110335,3951.63
2024-06-18 08:12:42.138135,4051.63
2024-06-18 08:32:42.125681,1151.63
2024-06-18 08:52:42.113097,3951.63
2024-06-18 09:12:42.064334,3601.63
2024-06-18 09:32:42.280133,3801.63
2024-06-18 09:52:42.217801,3851.63
2024-06-18 10:12:42.238097,1651.63
2024-06-18 10:32:42.041145,3751.63
2024-06-18 10:52:42.198073,3551.63
2024-06-18 11:12:42.076165,451.63
2024-06-18 11:32:42.245254,101.63
2024-06-18 11:52:42.195686,151.63
2024-06-18 12:12:42.074392,101.63
2024-06-18 12:32:42.042526,101.63
2024-06-18 12:52:42.270908,201.63
2024-06-18 13:12:42.111343,1951.63
2024-06-18 13:32:42.113102,1901.63
2024-06-18 13:52:42.079607,2101.63
2024-06-18 14:12:42.260795,1351.63
2024-06-18 14:32:42.224444,951.63
2024-06-18 14:52:42.224432,1101.63
2024-06-18 15:12:42.100111,2851.63
2024-06-18 15:32:42.021062,1051.63
2024-06-18 15:52:42.239094,1101.63
2024-06-18 16:12:42.145169,4351.63
2024-06-18 16:32:42.06105,4451.63
2024-06-18 16:52:42.291102,4601.63
2024-06-18 17:12:42.010103,4701.63
2024-06-18 17:32:42.247075,4451.63
2024-06-18 17:52:42.092116,2301.63
2024-06-18 18:12:42.308086,4501.63
2024-06-18 18:32:42.042104,4501.63
2024-06-18 18:52:42.287052,4301.63
2024-06-18 19:12:42.004071,2001.63
2024-06-18 19:32:42.235079,3351.63
2024-06-18 19:52:42.148767,2501.63
2024-06-18 20:12:42.118119,2801.63
2024-06-18 20:32:42.107818,2951.63
2024-06-18 20:52:42.138947,2551.63
2024-06-18 21:12:42.16208,3201.63
2024-06-18 21:32:42.095996,4651.63
2024-06-18 21:52:42.324931,4851.63
2024-06-18 22:12:42.046809,4701.63
2024-06-18 22:32:42.288388,3851.63
2024-06-18 22:52:42.076589,4351.63
2024-06-18 23:12:42.346693,4151.63
2024-06-18 23:32:42.090668,3901.63
2024-06-18 23:52:42.278073,3901.63
2024-06-19 00:12:42.246077,1201.63
2024-06-19 00:32:42.278071,2651.63
2024-06-19 00:52:42.22637,301.63
2024-06-19 01:12:42.171582,3701.63
2024-06-19 01:32:42.096083,201.63
2024-06-19 01:52:42.182855,701.63
2024-06-19 02:12:42.204147,NA
2024-06-19 02:32:42.25486,151.63
2024-06-19 02:52:42.016135,NA
2024-06-19 03:12:42.245393,1601.63
2024-06-19 03:32:42.247102,3001.63
2024-06-19 03:52:42.175455,701.63
2024-06-19 04:12:42.14707,3351.63
2024-06-19 04:32:42.147079,2751.63
2024-06-19 04:52:42.079094,NA
2024-06-19 05:12:42.053514,NA
2024-06-19 05:32:42.284964,NA
2024-06-19 05:52:42.246561,NA
2024-06-19 06:12:42.29146,NA
2024-06-19 06:32:42.091078,251.63
